Close,High,Low,Open,Volume,return,cpi_release,cpi_surprise,vol_5d,vol_20d,vol_60d,return_lag1,return_lag5,VIX,cpi_t,cpi_tm1,cpi_tp1,vol_spike
2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.007018874653102703,0,0.0,0.007711474039258706,0.0054768520389118554,0.006354292183194635,0.0017371167565281324,-0.0014372152327325357,13.78,0,0.0,1.0,0
2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.004633289621771348,1,0.14453859151075665,0.007348355591453911,0.005536594642061022,0.00635113006181012,-0.007018874653102703,-0.006495560338305542,15.39,1,0.0,0.0,0
2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,0.005673730515753803,0,0.0,0.007702035624437813,0.005665205863788019,0.006285745958216791,-0.004633289621771348,0.00041826551900276467,14.81,0,1.0,0.0,0
2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,0.0019776843950728407,0,0.0,0.005216013701969597,0.005698722238758207,0.0062875316010783154,0.005673730515753803,0.011970491752514406,14.5,0,0.0,0.0,0
2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,0.009854000054008836,0,0.0,0.007019323970005796,0.0061619589890709115,0.006362447303762396,0.0019776843950728407,0.0017371167565281324,13.19,0,0.0,0.0,0
2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,-0.00531761523794962,0,0.0,0.006548550422588755,0.006239346899688499,0.006100423434723495,0.009854000054008836,-0.007018874653102703,13.96,0,0.0,0.0,0
2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,0.006076367981542122,0,0.0,0.005737749686200689,0.00639198301020554,0.006132911849159726,-0.00531761523794962,-0.004633289621771348,12.74,0,0.0,0.0,0
2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,0.0006356664251933869,0,0.0,0.005736504613414632,0.005918386834929319,0.006128209691540914,0.006076367981542122,0.005673730515753803,12.11,0,0.0,0.0,0
2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,-0.007380465718305258,0,0.0,0.00731750862471322,0.005798340264769438,0.006016353417683436,0.0006356664251933869,0.0019776843950728407,13.26,0,0.0,0.0,0
2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,-0.0029780041565964136,0,0.0,0.00531206865151243,0.005825106076994045,0.005914302912325523,-0.007380465718305258,0.009854000054008836,14.01,0,0.0,0.0,0
2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,-0.00039015574492238484,0,0.0,0.004938610898015567,0.00565740132111372,0.005888713115150613,-0.0029780041565964136,-0.00531761523794962,14.02,0,0.0,0.0,1
2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,-0.02108696950861153,0,0.0,0.008858177706571935,0.007309955850411186,0.006489329354272356,-0.00039015574492238484,0.006076367981542122,18.85,0,0.0,0.0,1
2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,0.0026549623524674106,0,0.0,0.009285731618860612,0.007363281488549659,0.0064405779273341525,-0.02108696950861153,0.0006356664251933869,18.23,0,0.0,0.0,1
2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,0.006912096434637041,0,0.0,0.01077237190871414,0.007549742499222632,0.006499131994983714,0.0026549623524674106,-0.007380465718305258,16.09,0,0.0,0.0,1
2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,-0.00030807018954653404,0,0.0,0.01083832022674658,0.0073240127819837126,0.006489765094571068,0.006912096434637041,-0.0029780041565964136,16.79,0,0.0,0.0,1
2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,-0.003869232698897424,0,0.0,0.010785077087907992,0.007361242344293821,0.006481081480063788,-0.00030807018954653404,-0.00039015574492238484,17.01,0,0.0,0.0,1
2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,0.006062560593868743,0,0.0,0.00448372895813196,0.007365545529560788,0.006494308655254878,-0.003869232698897424,-0.02108696950861153,16.09,0,0.0,0.0,1
2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,-0.016792964912141516,0,0.0,0.009602282270541903,0.00827009746077318,0.006818215529136618,0.006062560593868743,0.0026549623524674106,19.66,0,0.0,0.0,1
